knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,299.807047707,188.678907534,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,298.696359624,196.052864625,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,296.550934529,203.196320133,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,293.508419504,210.009357832,4,1.0,0.0
knot_04,289.723696931,216.440758212,4,1.0,0.0
knot_04,289.723696931,216.440758212,4,1.0,0.0
knot_04,289.723696931,216.440758212,4,1.0,0.0
knot_04,289.723696931,216.440758212,4,1.0,0.0
knot_04,289.723696931,216.440758212,4,1.0,0.0
knot_04,289.723696931,216.440758212,4,1.0,0.0
knot_04,289.723696931,216.440758212,4,1.0,0.0
knot_04,289.723696931,216.440758212,4,1.0,0.0
